ano,datavotacao,orientacao,sigla,tipo,DEM,PCDOB,PDT,PEN,PHS,PMB,PMDB,PMN,PP,PPS,PR,PRB,PROS,PRP,PRTB,PSB,PSC,PSD,PSDB,PSDC,PSL,PSOL,PSTU,PT,PTB,PTC,PTDOB,PTN,PV,REDE,S.PART.,SD,Apoio Médio,year,month,day,weekday,hour
2007,2007-05-15 19:26:00,Sim,GOV.,MPV,0.113636363636364,0.916666666666667,1.0,0.0,0.0,0.0,0.944444444444444,1.0,0.964285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.985074626865672,0.952380952380952,1.0,1.0,0.0,0.909090909090909,0.0,1.0,0.0,0.732360097323601,2007,5,1,15,19
2015,2016-06-08 17:16:00,Sim,GOV.,PEC,0.958333333333333,0.0,0.1875,1.0,1.0,0.5,1.0,0.0,0.923076923076923,1.0,1.0,1.0,0.8,1.0,1.0,0.862068965517241,1.0,0.96,1.0,0.0,1.0,0.0,0.0,0.0,0.916666666666667,0.0,0.5,1.0,0.75,0.0,0.0,1.0,0.765258215962441,2016,6,2,8,17
2011,2011-08-23 19:56:00,Sim,GOV.,MPV,0.117647058823529,1.0,0.842105263157895,0.0,0.0,0.0,0.907692307692308,0.75,0.870967741935484,0.222222222222222,0.125,0.0,0.0,0.0,1.0,0.892857142857143,1.0,0.0,0.0476190476190476,0.0,1.0,0.0,0.0,1.0,0.95,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.650366748166259,2011,8,1,23,19
2006,2007-10-09 22:51:00,Sim,GOV.,PEC,0.0,1.0,0.909090909090909,0.0,1.0,0.0,0.904761904761905,1.0,0.9375,0.2,1.0,1.0,0.0,0.0,1.0,0.923076923076923,1.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.894736842105263,1.0,1.0,0.0,0.785714285714286,0.0,0.0,0.0,0.736725663716814,2007,10,1,9,22
2003,2003-09-17 17:01:00,Não,GOV.,PEC,0.2,1.0,1.0,0.0,0.0,0.0,0.92156862745098,1.0,0.928571428571429,1.0,0.862068965517241,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.137931034482759,0.0,1.0,0.0,0.0,0.987012987012987,0.916666666666667,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.788235294117647,2003,9,2,17,17
1992,2000-02-03 12:20:00,Não,GOV.,PEC,0.981481481481482,0.0,0.0,0.0,1.0,0.0,0.861538461538462,0.0,0.942857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.136363636363636,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.648255813953488,2000,2,3,3,12
2000,2003-12-18 23:08:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2003,12,3,18,23
2014,2015-05-07 17:48:00,Não,GOV.,MPV,0.3125,0.846153846153846,0.0,1.0,1.0,0.0,0.807692307692308,0.666666666666667,0.5,0.0,0.807692307692308,0.882352941176471,0.727272727272727,1.0,1.0,0.214285714285714,0.111111111111111,0.821428571428571,0.0,1.0,1.0,0.0,0.0,0.933333333333333,0.545454545454545,1.0,1.0,0.75,0.625,0.0,0.0,0.125,0.568396226415094,2015,5,3,7,17
2009,2009-08-19 16:51:00,Não,GOV.,MPV,0.547619047619048,0.75,0.5625,0.0,0.0,0.0,0.121212121212121,0.5,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.764705882352941,1.0,0.0,0.94,0.0,0.0,1.0,0.0,0.963636363636364,0.117647058823529,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.534626038781163,2009,8,2,19,16
2016,2016-05-24 03:20:00,Sim,GOV.,PLN,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.954545454545455,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.333333333333333,0.857142857142857,1.0,0.333333333333333,0.0,1.0,0.859281437125748,2016,5,1,24,3
1999,2011-05-24 23:50:00,Não,GOV.,PL,0.027027027027027,0.0769230769230769,0.62962962962963,0.0,0.0,0.0,0.0136986301369863,0.25,0.323529411764706,0.181818181818182,0.5,0.2,0.0,1.0,1.0,0.758620689655172,0.0625,0.0,0.0612244897959184,0.0,0.5,1.0,0.0,0.987341772151899,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.397379912663755,2011,5,1,24,23
2015,2015-09-29 18:26:00,Sim,GOV.,REQ,1.0,1.0,0.916666666666667,1.0,1.0,0.0,0.977777777777778,1.0,1.0,1.0,0.954545454545455,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.959183673469388,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.97275204359673,2015,9,1,29,18
2009,2013-12-11 18:25:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2013,12,2,11,18
2005,2005-08-23 18:55:00,Sim,GOV.,MPV,0.794871794871795,1.0,0.0,0.0,0.0,0.0,0.96078431372549,0.0,0.916666666666667,0.111111111111111,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.852941176470588,0.0,0.0,0.0,0.0,1.0,0.962962962962963,0.0,0.0,0.0,0.333333333333333,0.0,1.0,0.0,0.895705521472393,2005,8,1,23,18
2003,2003-11-25 19:51:00,Não,GOV.,MPV,0.0769230769230769,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.888888888888889,1.0,0.875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15,0.0,1.0,0.0,0.0,0.985074626865672,0.914285714285714,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.826797385620915,2003,11,1,25,19
1992,2000-03-29 18:05:00,Sim,GOV.,PEC,0.971428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.971428571428571,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.991643454038997,2000,3,2,29,18
2002,2002-04-17 12:16:00,Sim,GOV.,MPV,0.987654320987654,0.0,0.0,0.0,0.0,0.0,0.929577464788732,0.0,0.955555555555556,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975308641975309,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729665071770335,2002,4,2,17,12
2004,2007-07-03 21:25:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2007,7,1,3,21
2009,2009-09-01 17:17:00,Não,GOV.,MPV,0.0,1.0,1.0,0.0,1.0,0.0,0.955882352941177,1.0,1.0,0.0,0.966666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.888888888888889,0.0,0.0,0.0,0.789137380191693,2009,9,1,1,17
2007,2007-05-16 21:18:00,Sim,GOV.,MPV,0.133333333333333,1.0,1.0,0.0,1.0,0.0,0.9875,1.0,0.970588235294118,0.230769230769231,0.972222222222222,1.0,0.0,0.0,0.0,0.923076923076923,0.833333333333333,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.986842105263158,0.882352941176471,1.0,1.0,0.0,0.818181818181818,0.0,1.0,0.0,0.750566893424036,2007,5,2,16,21
2003,2003-09-17 17:18:00,Não,GOV.,PEC,0.170731707317073,1.0,0.9,0.0,0.0,0.0,0.949152542372881,1.0,0.914285714285714,1.0,0.862068965517241,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0967741935483871,0.0,1.0,0.0,0.0,0.986842105263158,0.939393939393939,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.784916201117318,2003,9,2,17,17
2003,2008-11-12 15:39:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.977777777777778,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.997389033942559,2008,11,2,12,15
2013,2013-11-05 19:00:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,0.0,0.0,0.980392156862745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.909090909090909,1.0,0.941176470588235,0.0,0.0,1.0,0.0,0.984126984126984,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.944444444444444,0.98300283286119,2013,11,1,5,19
2004,2004-11-24 15:33:00,Não,GOV.,MPV,0.0697674418604651,1.0,1.0,0.0,0.0,0.0,0.805555555555556,0.0,0.971428571428571,0.875,0.931034482758621,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0416666666666667,0.0,1.0,0.0,0.0,1.0,0.945945945945946,0.0,0.0,0.0,0.833333333333333,0.0,0.833333333333333,0.0,0.759878419452888,2004,11,2,24,15
2001,2002-03-20 18:19:00,Sim,GOV.,PEC,0.973684210526316,0.0,0.0,0.0,1.0,0.0,0.887323943661972,0.0,0.954545454545455,0.909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.814814814814815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.754098360655738,2002,3,2,20,18
2011,2011-11-09 20:44:00,Não,GOV.,PEC,0.0909090909090909,1.0,0.952380952380952,0.0,1.0,0.0,0.985507246376812,1.0,0.967741935483871,0.125,0.903225806451613,1.0,0.0,0.0,1.0,0.964285714285714,1.0,1.0,0.0277777777777778,0.0,1.0,0.333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.888888888888889,0.0,0.0,0.0,0.831775700934579,2011,11,2,9,20
2008,2009-02-18 12:20:00,Sim,GOV.,PL,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.961538461538462,0.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.682926829268293,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.946708463949843,2009,2,2,18,12
2012,2014-12-17 18:31:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,0.0,0.0,0.979591836734694,1.0,1.0,1.0,0.947368421052632,1.0,1.0,1.0,0.0,1.0,1.0,0.884615384615385,0.933333333333333,0.0,0.0,1.0,0.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0,0.0,0.923076923076923,0.970779220779221,2014,12,2,17,18
2009,2009-10-21 17:24:00,Sim,GOV.,MPV,0.0606060606060606,1.0,1.0,0.0,0.0,0.0,0.962264150943396,1.0,0.954545454545455,0.142857142857143,1.0,1.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.748251748251748,2009,10,2,21,17
1999,1999-03-10 20:02:00,Não,GOV.,PEC,1.0,0.0,0.0,0.0,0.0,0.0,0.912087912087912,0.0,0.938775510204082,0.0,0.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0166666666666667,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683884297520661,1999,3,2,10,20
2011,2013-12-11 19:28:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2013,12,2,11,19
2007,2007-10-08 20:49:00,Não,GOV.,MPV,0.133333333333333,1.0,1.0,0.0,1.0,0.0,0.95,1.0,0.96,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0714285714285714,0.0,0.0,1.0,0.0,1.0,0.928571428571429,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.883959044368601,2007,10,0,8,20
2006,2007-09-19 14:14:00,Não,GOV.,PEC,0.0909090909090909,1.0,1.0,0.0,0.5,0.0,0.843137254901961,1.0,0.827586206896552,0.0,0.967741935483871,1.0,0.0,0.0,0.0,0.947368421052632,0.625,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,1.0,0.933333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.794871794871795,2007,9,2,19,14
1999,1999-03-18 18:44:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,0.0,0.0,0.988095238095238,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.938775510204082,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.986547085201794,1999,3,3,18,18
2003,2003-08-12 11:59:00,Não,GOV.,MPV,0.147058823529412,1.0,0.923076923076923,0.0,0.0,0.0,0.948717948717949,1.0,0.90625,1.0,0.931034482758621,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.176470588235294,0.0,1.0,0.0,0.0,1.0,0.972972972972973,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.798798798798799,2003,8,1,12,11
2006,2007-04-17 11:47:00,Sim,GOV.,MPV,0.130434782608696,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.111111111111111,0.956521739130435,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.027027027027027,0.0,0.0,0.0,0.0,0.981818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.776315789473684,2007,4,1,17,11
2006,2007-04-24 11:29:00,Não,GOV.,MPV,0.153846153846154,1.0,1.0,0.0,1.0,0.0,0.98,1.0,0.964285714285714,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0256410256410256,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.785714285714286,2007,4,1,24,11
2016,2016-08-30 12:50:00,Não,GOV.,MPV,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.961538461538462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.888888888888889,0.0,0.0,0.818181818181818,1.0,0.25,0.0,1.0,0.777429467084639,2016,8,1,30,12
2007,2008-12-17 21:34:00,Sim,GOV.,PDC,1.0,1.0,1.0,0.0,1.0,0.0,0.981481481481482,1.0,1.0,0.777777777777778,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.906906906906907,2008,12,2,17,21
2003,2003-04-15 19:10:00,Sim,GOV.,MPV,0.0526315789473684,1.0,1.0,0.0,0.0,0.0,0.0816326530612245,1.0,0.0,1.0,0.928571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.987179487179487,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.518324607329843,2003,4,1,15,19
2011,2014-04-23 19:29:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.931034482758621,1.0,0.0,1.0,0.0,0.984375,0.888888888888889,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.988919667590028,2014,4,2,23,19
2000,2000-04-18 17:26:00,Não,GOV.,PL,0.957446808510638,0.0,0.0,0.0,1.0,0.0,0.943396226415094,0.0,0.958333333333333,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.833333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.857142857142857,2000,4,1,18,17
2004,2005-07-06 12:48:00,Sim,GOV.,PDC,0.756756756756757,1.0,0.444444444444444,0.0,0.0,0.0,0.810344827586207,0.0,0.421052631578947,1.0,0.404761904761905,0.0,0.0,0.0,0.0,0.916666666666667,1.0,0.0,0.933333333333333,0.0,0.0,0.0,0.0,1.0,0.551724137931034,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.758064516129032,2005,7,2,6,12
1999,1999-12-01 17:31:00,Não,GOV.,PLP,0.971014492753623,0.0,0.0,0.0,1.0,0.0,0.901639344262295,0.0,0.928571428571429,1.0,0.285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.970588235294118,0.0,0.0,0.0,0.0,0.0,0.882352941176471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.715542521994135,1999,12,2,1,17
2003,2004-04-14 19:02:00,Sim,GOV.,MPV,0.0256410256410256,1.0,1.0,0.0,0.0,0.0,0.816326530612245,0.0,0.0,1.0,0.944444444444444,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0476190476190476,0.0,1.0,0.0,0.0,1.0,0.454545454545455,0.0,0.0,0.0,0.666666666666667,0.0,1.0,0.0,0.711475409836066,2004,4,2,14,19
2015,2015-09-17 12:55:00,Sim,GOV.,REQ,1.0,0.166666666666667,0.944444444444444,1.0,1.0,0.0,0.961538461538462,1.0,0.967741935483871,1.0,0.96,0.933333333333333,0.9,1.0,1.0,1.0,1.0,1.0,0.954545454545455,1.0,1.0,1.0,0.0,0.735849056603774,0.944444444444444,1.0,0.5,1.0,1.0,0.0,0.0,0.928571428571429,0.9119804400978,2015,9,3,17,12
2011,2011-07-05 19:31:00,Não,GOV.,MPV,0.09375,1.0,0.764705882352941,0.0,1.0,0.0,0.963636363636364,0.666666666666667,0.962962962962963,0.111111111111111,0.892857142857143,1.0,0.0,1.0,1.0,1.0,0.933333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.984126984126984,1.0,1.0,1.0,0.0,0.222222222222222,0.0,0.0,0.0,0.722222222222222,2011,7,1,5,19
2007,2009-12-09 21:19:00,Não,GOV.,PL,0.3,1.0,0.944444444444444,0.0,1.0,0.0,0.945454545454545,1.0,0.875,0.5,0.96,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9375,0.5,0.0,0.0,0.909090909090909,0.0,0.0,0.0,0.841216216216216,2009,12,2,9,21
2007,2015-06-16 20:04:00,Sim,GOV.,PEC,1.0,1.0,1.0,1.0,1.0,0.0,0.961538461538462,0.5,1.0,0.9,1.0,1.0,1.0,0.666666666666667,1.0,1.0,1.0,1.0,0.98,0.5,1.0,1.0,0.0,0.961538461538462,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.979638009049774,2015,6,1,16,20
2014,2015-04-09 18:01:00,Não,GOV.,MPV,0.0,1.0,0.0,0.5,0.0,0.0,0.211538461538462,0.0,0.142857142857143,0.0,0.0909090909090909,0.0,0.25,0.0,0.0,0.0344827586206897,0.0,0.111111111111111,0.0,0.0,1.0,0.0,0.0,0.981818181818182,0.294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239294710327456,2015,4,3,9,18
2015,2015-11-04 20:44:00,Sim,GOV.,PL,0.105263157894737,1.0,0.625,1.0,0.8,0.0,0.807017543859649,0.666666666666667,0.617647058823529,0.0,0.962962962962963,1.0,1.0,0.666666666666667,0.0,0.0333333333333333,0.4,0.766666666666667,0.0,1.0,0.0,0.0,0.0,0.982142857142857,0.9,0.5,0.5,0.75,0.625,0.0,0.0,0.454545454545455,0.602678571428571,2015,11,2,4,20
2007,2007-06-05 17:22:00,Sim,GOV.,MPV,0.111111111111111,1.0,1.0,0.0,1.0,0.0,0.973684210526316,1.0,0.962962962962963,0.166666666666667,1.0,1.0,0.0,0.0,0.0,0.956521739130435,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.984848484848485,0.947368421052632,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.746958637469586,2007,6,1,5,17
2015,2015-06-24 20:59:00,Não,GOV.,MPV,0.111111111111111,1.0,1.0,1.0,1.0,0.0,0.82,0.5,0.620689655172414,0.0,0.846153846153846,1.0,0.666666666666667,1.0,0.0,0.0,0.0,0.791666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.611111111111111,1.0,1.0,1.0,0.285714285714286,0.0,0.0,0.166666666666667,0.594458438287154,2015,6,2,24,20
2004,2004-07-07 18:02:00,Não,GOV.,MPV,0.0238095238095238,1.0,0.0,0.0,0.0,0.0,0.132075471698113,0.0,0.425,0.3125,0.481481481481481,0.0,0.0,0.0,0.0,0.846153846153846,1.0,0.0,0.0645161290322581,0.0,1.0,0.0,0.0,0.984126984126984,0.810810810810811,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.459537572254335,2004,7,2,7,18
2006,2007-04-10 18:10:00,Não,GOV.,MPV,0.137931034482759,1.0,1.0,0.0,1.0,0.0,0.984615384615385,1.0,0.958333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.952380952380952,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.782208588957055,2007,4,1,10,18
2005,2006-02-14 11:47:00,Não,GOV.,MPV,0.0810810810810811,1.0,1.0,0.0,0.0,0.0,0.945454545454545,0.0,0.975609756097561,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.03125,0.0,0.0,1.0,0.0,1.0,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.791428571428571,2006,2,1,14,11
1999,1999-08-18 14:07:00,Não,GOV.,PL,0.010752688172043,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.0181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260047281323877,1999,8,2,18,14
2013,2015-02-10 20:07:00,Sim,GOV.,PEC,1.0,1.0,1.0,1.0,1.0,0.0,0.968253968253968,1.0,0.972972972972973,1.0,0.964285714285714,1.0,1.0,1.0,1.0,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.92,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.959660297239915,2015,2,1,10,20
1993,2015-07-01 21:08:00,Não,GOV.,PEC,0.0476190476190476,1.0,0.842105263157895,0.0,0.4,0.0,0.17741935483871,0.0,0.027027027027027,0.636363636363636,0.0606060606060606,0.0,0.636363636363636,0.0,0.0,0.566666666666667,0.0769230769230769,0.0666666666666667,0.0392156862745098,0.0,0.0,1.0,0.0,0.982758620689655,0.0454545454545455,0.5,0.0,0.5,0.4,0.0,1.0,0.294117647058824,0.323590814196242,2015,7,2,1,21
2007,2015-09-01 20:46:00,Sim,GOV.,PLP,1.0,1.0,1.0,1.0,1.0,0.0,0.982758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.95,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.995226730310263,2015,9,1,1,20
2015,2015-10-08 11:52:00,Não,GOV.,MPV,0.0,1.0,0.769230769230769,1.0,1.0,0.0,0.971428571428571,0.666666666666667,0.482758620689655,0.0,0.941176470588235,0.928571428571429,1.0,0.666666666666667,0.0,0.0,0.5,0.75,0.0263157894736842,1.0,0.0,0.0,0.0,0.978723404255319,1.0,1.0,1.0,0.666666666666667,0.5,0.0,0.0,0.111111111111111,0.608695652173913,2015,10,3,8,11
2014,2015-05-13 21:55:00,Sim,GOV.,MPV,0.266666666666667,1.0,1.0,1.0,1.0,0.0,0.885245901639344,0.666666666666667,0.588235294117647,0.0,0.933333333333333,0.947368421052632,0.75,1.0,1.0,0.107142857142857,0.1,0.838709677419355,0.0,1.0,1.0,0.2,0.0,0.966101694915254,0.695652173913043,1.0,1.0,0.75,0.428571428571429,0.0,0.0,0.153846153846154,0.647577092511013,2015,5,2,13,21
2006,2008-11-25 20:34:00,Não,GOV.,PEC,0.0833333333333333,1.0,1.0,0.0,1.0,0.0,0.967213114754098,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.838709677419355,2008,11,1,25,20
2016,2017-05-16 23:47:00,Sim,GOV.,MPV,1.0,1.0,1.0,0.666666666666667,0.75,0.0,1.0,0.0,0.928571428571429,1.0,0.91304347826087,0.941176470588235,1.0,1.0,0.0,0.76,1.0,1.0,0.970588235294118,0.0,1.0,0.0,0.0,0.0227272727272727,0.923076923076923,0.0,0.333333333333333,0.777777777777778,0.333333333333333,0.0,0.0,0.888888888888889,0.783861671469741,2017,5,1,16,23
2003,2003-09-16 20:46:00,Sim,GOV.,PEC,0.214285714285714,1.0,1.0,0.0,0.0,0.0,0.970588235294118,0.0,0.975,1.0,0.861111111111111,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.142857142857143,0.0,1.0,0.0,0.0,0.988372093023256,0.888888888888889,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.77803738317757,2003,9,1,16,20
2009,2009-12-09 00:00:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.96551724137931,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996835443037975,2009,12,2,9,0
2009,2009-05-20 19:58:00,Não,GOV.,MPV,0.0476190476190476,1.0,1.0,0.0,0.0,0.0,0.0289855072463768,0.4,0.0740740740740741,0.4,0.161290322580645,1.0,0.0,0.0,0.0,0.3,1.0,0.0,0.304347826086957,0.0,0.0,1.0,0.0,0.9375,0.166666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.394666666666667,2009,5,2,20,19
1997,1999-03-24 18:42:00,Sim,GOV.,MSC,1.0,0.0,0.0,0.0,0.0,0.0,0.929411764705882,1.0,0.945945945945946,0.0,0.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988505747126437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727906976744186,1999,3,2,24,18
2015,2015-05-20 18:32:00,Não,GOV.,MPV,0.0,1.0,0.157894736842105,1.0,1.0,0.0,0.961538461538462,0.666666666666667,0.78125,0.0,1.0,1.0,0.444444444444444,1.0,1.0,0.884615384615385,0.9,1.0,0.0263157894736842,1.0,1.0,0.0,0.0,0.961538461538462,0.9,1.0,1.0,1.0,0.5,0.0,0.0,0.153846153846154,0.711822660098522,2015,5,2,20,18
2007,2007-10-02 21:35:00,Não,GOV.,MPV,0.2,1.0,0.888888888888889,0.0,1.0,0.0,0.986111111111111,1.0,1.0,0.0,0.964285714285714,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.941176470588235,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.925566343042071,2007,10,1,2,21
